,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
0,0.01856533172283248,0.68637450716346,0.4758804928092819,0.4485386830273862,0.3048781474940079,0.2871762015545821,0.9377328708962744,0.17966034161130084,0.04079620191262123,0.15331274782709137,0.5253692193901227,0.8704999507133572,0.004777251388614512,0.516267367882698,0.15648559966130315,0.16691909009045758,0.24566137339579508,0.7131251015393072,0.6359959306454918,0.22766769729753333,0.30019163586348907,0.3041876334617277,0.4466068231090846,0.6004361131178142,0.3596185219538752,0.17719938340789376,0.9311583078563855,0.47925817245308844,0.3594007743990336,0.6867477988485277,0.4374988324507455,0.5984946911992991,0.6515465091914194,0.46739416076571794,0.3029840864291955,0.36675556781502405,0.28178576112180453,0.21171731608578215,0.7308500004100296,0.7289534512253074,0.49709129166876254,0.20304946744268815,0.6273740546546863,0.3270823453883982,0.22448982555743136,0.12342239759385942,0.7054829087437862,0.8898969965962005,0.8920713427574769,0.685442878589487,0.76124094266908,0.4140727603710389,0.21654732586396797,0.5113608244732889,0.09354040277297959,0.09322689689423513,0.0510516117183305,0.13344664256605354,0.5947230489489339,0.29171716282403704,0.41400465124470764,0.561952804839889,0.01844137852817951,0.49080476913752535,0.7658121863652323,0.8946298474710489,0.7150405027070423,0.7301578869121363,0.5459293993171359,0.7253973982402714,0.5746239373027477,0.6665733835776444,0.4291327185669108,0.3444544211104177,0.5410992399395955,0.40081514773068627,0.8599578355523552,0.052934996129145984,0.23653776036948326,0.8210186479918936,0.930275185896731,0.06194541923935604,0.283523029311315,0.962843168353286,0.9981165051349891,0.9708357858415796,0.2707904064185036,0.4923977399053395,0.4905886276875815,0.7538176922886435,0.8342072344801197,0.2359853986877145,0.6980255638895874,0.4840759566780207,0.4822833386810824,0.6190542979967883,0.01118784353105684,0.9804146451916117,0.616592673940605,0.7929459551061966,True,False,False,True,False,True
1,0.7615474739871717,0.9253881432583536,0.6978854390616728,0.15529536059001636,0.792485546840787,0.8356056380898587,0.6276543404254797,0.06098456362728033,0.8974853649187492,0.8384178867957934,0.4268729753759314,0.4165134112751073,0.26550037768695023,0.32041678890654024,0.8696740721169416,0.41330092588715706,0.8086638339003394,0.736711458008847,0.13037210861455029,0.5164728889176982,0.08600549997901896,0.7443424911613881,0.9732596938372875,0.13061831400312685,0.8444000921994028,0.5814298324916582,0.43306366601561597,0.6121924540542946,0.1115241482818986,0.3324063396663325,0.7407403149059274,0.8701573561779118,0.9066267843394746,0.7795165722879681,0.645463206476891,0.9874996902802663,0.2718611461114848,0.7595950281508765,0.25352259829391766,0.14068603271334945,0.981321612932474,0.8146280126348246,0.38830736124192367,0.4382555111384039,0.6010789428890183,0.05700195474004599,0.21430688932357556,0.5379945931455645,0.07033597675507364,0.968179650935495,0.33745821224142813,0.8565429197836194,0.8587663344258005,0.23089819477967588,0.8166670359781116,0.3697468704030932,0.3092818305392915,0.2021976542247238,0.4334530610398398,0.4390988459823235,0.05137893664379323,0.406128890163438,0.6083518028923798,0.6859486219566291,0.03981699700948049,0.4659885644615357,0.6960662488242093,0.3845058490671971,0.1637791321922667,0.3439499816200685,0.1734306560113713,0.39334994987467675,0.9938229475545964,0.5100310387685791,0.35308836508821706,0.6316106376454481,0.6934218727296633,0.3892696865774422,0.37652677316316363,0.3978803758313002,0.9359352847002627,0.46052625692948634,0.5630999993113919,0.9345872533217278,0.920298910159961,0.19739775280424343,0.8987358882028949,0.5648353852004059,0.18600180259888954,0.15258748346368,0.2746601780695703,0.7474226824564527,0.8034399902513164,0.08329101115157667,0.44307900927163824,0.5655101716126332,0.9356374562094327,0.3205029982026646,0.3324969607675513,0.4929424569083438,False,False,True,True,False,False
2,0.6987229174374935,0.40991257662519454,0.9564576422464369,0.6634231838860656,0.33136631467336464,0.33761868342213086,0.8598660101307475,0.9201709250244574,0.9953129069636616,0.04117824294624106,0.5848416594906589,0.7942631167732792,0.6050629893418833,0.6957051978117865,0.35925663639199124,0.924468886856472,0.3115750109110731,0.4489557236943019,0.2956951467617991,0.3210358541357702,0.23425007885417226,0.46478075283190345,0.8349020654997201,0.14321840868296498,0.46943991339394,0.604369535577464,0.6197302189377645,0.44441528998283186,0.6438219733377603,0.14101217516681674,0.5557474332559704,0.4968203658356649,0.17397296698428688,0.726349141743802,0.07045443486501268,0.4572676908405331,0.695221922675907,0.2221793762926575,0.8161711176359794,0.837736040323232,0.5043971441781159,0.9791686271439018,0.3956347107741105,0.9475443637595653,0.28762821716023035,0.6800520844477965,0.07912401104019995,0.32159495712539543,0.11980677227548886,0.8229514560831978,0.9745203233858002,0.6224204736793147,0.4753760280215611,0.7495854613823999,0.26528097030058007,0.4630652613866947,0.39544831137800807,0.03471457939614653,0.019987252061744898,0.4476358915389954,0.140520521537304,0.07568612178483813,0.24043617952351526,0.9760890886656907,0.41866510821140857,0.5838967984859535,0.9052719310887294,0.6122895044362183,0.2725797744751144,0.28131005464418135,0.0120779512907494,0.0025656808414906696,0.9673819812626767,0.3282373871832003,0.24224935782113755,0.701353721960055,0.8327544928478607,0.028069100872696318,0.04800053573472418,0.20626836458846776,0.1401708631241747,0.3391968327822976,0.2445853850130446,0.7972495810244314,0.11277882294998343,0.7769022471922407,0.0036539142468692276,0.5052515491022749,0.4787445380479117,0.9774639734668803,0.97853812793655,0.41946034080216,0.07916342165766332,0.2971708500669127,0.3184844386756035,0.5447220154633379,0.49470288048046407,0.1966394067121725,0.6538639971907917,0.2132590955918361,True,True,True,False,True,True
3,0.32026951516062674,0.396986924414925,0.2178924968172249,0.4301035209238657,0.6556914992386962,0.6487936990940609,0.9960931815440319,0.9362335481971612,0.3834734355661924,0.9191915014936297,0.2176780160041918,0.5074459446476617,0.5371693125526015,0.8147674624164328,0.4928833803705496,0.4494335893440894,0.3231897317258373,0.18823940113918858,0.007953602974167029,0.14558751086299415,0.40095090809171696,0.02836731528479919,0.20039691021744166,0.537700226933877,0.6849506378942396,0.2084404090756934,0.4578547510008111,0.3022421457895458,0.26565350440476565,0.27165900538093757,0.9729292135493623,0.7496521921607301,0.34984269619450437,0.9201985700696645,0.8739980427503199,0.7809741064943035,0.23457311781702872,0.16682979308470713,0.037109350083057935,0.23401332457927382,0.9636225722304889,0.1389564035287788,0.9812603798617067,0.18992989722527243,0.5984185091691663,0.6221935571586188,0.046663640231598524,0.11299242173952018,0.6301106190381779,0.6906852846833167,0.1978714773484883,0.4710866159727285,0.05556580928955479,0.5681364252532959,0.4971528379554552,0.8975871764003386,0.017018340265757326,0.34569797546399905,0.5634989205802651,0.26584317511987354,0.8974338634290098,0.46536720378315144,0.05344121357573617,0.8288141372223923,0.27152091844663484,0.35222518345789855,0.8841771964349493,0.6176474126033286,0.0800168837044708,0.4423017414872905,0.6900111370701001,0.5158520795598921,0.91895777795388,0.7087918854192923,0.15093073876883112,0.7671935418610516,0.5396468681035662,0.7997294120888457,0.9375758766579407,0.977203232189013,0.05604836505205524,0.2735817879276613,0.5885125965735029,0.706617608648147,0.9638687877647679,0.752239390139081,0.5221832025128058,0.5326494254858062,0.6503895861442147,0.6502529409554455,0.18380013300844256,0.4679166369283052,0.8018386429153009,0.7024550287902392,0.08185842264427279,0.3449841702811971,0.9277278951979581,0.6456564982160424,0.3076955262162463,0.8768638829264788,True,True,True,False,False,True
4,0.6457390582033334,0.3888988118186366,0.5524400225800189,0.7759592469199038,0.44559949277654787,0.40838757218047095,0.5161765862405472,0.6867673998852485,0.9994663126194476,0.8726843088749014,0.48833452628126417,0.168246135657527,0.2043810010228292,0.8597521823701927,0.3668300077607176,0.915283097161004,0.5321741708364931,0.60301979779263,0.4389453947242501,0.874673065241522,0.846642228733755,0.8649884226377662,0.21141132356268377,0.6291045655812583,0.3958686207928168,0.7707683996294912,0.8285683527096775,0.9092983105868455,0.6188760690405516,0.3880947494047282,0.5807386843230756,0.8187830150551997,0.6639891249778891,0.2128175579338203,0.6204344561684242,0.14141702534399037,0.06572878254261505,0.1934679275340211,0.5384849851144082,0.6625079412832903,0.6179089953986922,0.247429137583432,0.4509513019026806,0.6718358582828311,0.522333859518084,0.9256311550177091,0.512877470728263,0.6404795341965307,0.17603986965959406,0.3195914010854427,0.008402568476846839,0.8536814206028518,0.42325403965898567,0.17682457889317316,0.5666686093110922,0.3160037504843236,0.5579629249257008,0.8223255758146446,0.9721659650593754,0.1730803749427393,0.38669623919871865,0.46680891084274,0.23668737304284393,0.37822247577281276,0.17493466033076965,0.7493423099980848,0.4534011174608573,0.7769027124356819,0.11687223757532594,0.8138072440735101,0.1468566701817885,0.2501187999982165,0.40537235388889514,0.3732131994552642,0.40434590998204323,0.7917882948713921,0.4839854131026927,0.310413798257275,0.6013529558460448,0.8776792752995823,0.5044721261345191,0.09124950799858933,0.721969878030175,0.19665302446323707,0.890308323962845,0.6440794397727678,0.6562426605593178,0.7610108839495819,0.6541883394744159,0.6543280803580606,0.6091417635785876,0.09041729030173773,0.3710739780067841,0.7939206654288239,0.4989920784287013,0.5745465116701031,0.5875021533054644,0.9860361081358857,0.011410354141033086,0.32382792719475295,True,False,True,False,True,True
5,0.06695155768332317,0.36844281740558027,0.4556006911114334,0.9686842543136739,0.7310741244888358,0.5945525136319777,0.47760193453270416,0.5331765926351142,0.5549392369266377,0.9112342090387106,0.4974139551443236,0.1158736250439214,0.5758100600216938,0.9103268759571513,0.54665387461916,0.024380927537519637,0.8992594225327237,0.20089050269166753,0.7158674186107438,0.9641682570792681,0.6077254807289499,0.07021688278467664,0.3187670366918878,0.452930499316617,0.03804974184511156,0.6230793137970645,0.859436402303974,0.0869517702394823,0.35901996083476395,0.07931296940715371,0.45911533041593966,0.6848642462352412,0.2776609782590016,0.004814595475663985,0.1284705148924279,0.7778401571625729,0.2231164450382257,0.8607953493179319,0.543667917210567,0.6192659168724336,0.9372699564516592,0.8559087663509642,0.38328522858772196,0.284478007372877,0.8844960200016285,0.9162232250075201,0.4340742318294022,0.1299825601780371,0.7102570877035163,0.3220426698873635,0.24009486490181653,0.8950722417534732,0.2651899174620789,0.21529236535949403,0.3065475775505816,0.1750621779729722,0.49295695312341004,0.5498899566181915,0.5822345081725361,0.4164809238592426,0.353731184052685,0.6273903688972775,0.025822687057432736,0.20115429711541088,0.010648462448049845,0.9500826300548462,0.8183216846154463,0.20470319505602308,0.09514930031176205,0.5514776375877208,0.8455310509093064,0.781674357461334,0.43553493188582937,0.3727361421152152,0.12460530747090703,0.002834937874975574,0.2162153164684507,0.7505618347027838,0.7899875751279432,0.4056641474564969,0.5464244831773993,0.2948504661641236,0.5953306439831317,0.6268417608500381,0.07585255537431645,0.7719168777138304,0.4753332448791795,0.13750409393883478,0.8776662907074143,0.34454145990562224,0.2421260258260114,0.8299462663986081,0.19106656022692037,0.5745377476301465,0.8732989704770575,0.9038366899902988,0.2737521065825429,0.5146247989236038,0.4726680351091743,0.1157271087421573,False,False,True,False,True,True
6,0.45602902660765854,0.34587636862391824,0.3822920352046477,0.5960639924000547,0.5045520563401764,0.9883672777441295,0.9450869979661718,0.49780081717351987,0.9710155215846346,0.6400327845301245,0.10746413859850368,0.953850060153183,0.21631742216795768,0.2706811778074856,0.12155860731162604,0.4769537510242,0.5514910797592347,0.3273784662313406,0.039505001572183174,0.33016659973998885,0.22003999188045664,0.506939361949599,0.7041196470663731,0.950613997000761,0.15498868583087178,0.6083188059117232,0.7309315589695794,0.04529777674779245,0.5706634352905496,0.11815126894017958,0.4349802267295929,0.21860765254360015,0.8700506059002246,0.9246458858508176,0.6041789492413405,0.5722625074626577,0.018684626999480924,0.5775095052532447,0.016086345116841372,0.9291492807850802,0.2753887466433794,0.6052294687741017,0.2568453194050664,0.40936770932962807,0.6635624997742451,0.4749477765502078,0.9873692977723146,0.4057551397498348,0.5736567859472301,0.8821884154438688,0.3576442325592756,0.6037977352312145,0.6113600273383716,0.9820079808302306,0.4783724013363071,0.7827095550176008,0.053608258680982956,0.9410128929459356,0.04154873417642346,0.84689627303494,0.7985343895633766,0.8595420186590449,0.3350402343233051,0.22676947598885466,0.351930864149257,0.7701541484399946,0.972144680980601,0.049126243600924435,0.9140269353365101,0.884368056758883,0.4956959469624318,0.34369849505057026,0.4235544379563022,0.7892299926558863,0.9957237539141642,0.7107567697258103,0.2707943376359384,0.6029884584619969,0.5587511600884839,0.288009497478779,0.4025661079073998,0.9919316796766858,0.4145605957884151,0.5960829181516766,0.6510745953604283,0.14338990423698428,0.8417859497126688,0.16153797343491416,0.7325154408240752,0.30403195977884223,0.7859041069121487,0.32519874726552067,0.6624552719872825,0.6120199624371524,0.6260970102620088,0.6973596926034512,0.31424293411061377,0.5105385621194032,0.4977734917660629,0.10464886693834663,True,True,False,False,False,False
7,0.12860254924273973,0.9458494524943448,0.5122776769496805,0.1942760993090995,0.6479529573253483,0.7446183408008517,0.2202157702212294,0.48647246530556854,0.7453266263441373,0.27525536593612454,0.05240507071893974,0.41640900469483233,0.5788643278524152,0.10734202626774425,0.6725367201445591,0.5388142197309027,0.896342862789256,0.20492534426225606,0.11784970229569047,0.6541133089391886,0.25536586364587344,0.8857833968155893,0.4762874995429036,0.6716316954106196,0.6684250827306069,0.770636474577847,0.272754909482275,0.4571797988957188,0.07063605833577946,0.14788469040786234,0.32406252808470903,0.9311566577992527,0.39520480525035206,0.5339619376318885,0.7754474899188275,0.8476185944847702,0.7318774675943603,0.6885350735702758,0.5956662858408088,0.37586574148515606,0.46419410060435484,0.26240288412988366,0.913051666262417,0.27903013858486025,0.5155089184306542,0.07319837692015851,0.9810619162570892,0.05190152459822395,0.6692131974678183,0.6126889085270382,0.15533021884475573,0.7693827359776072,0.9797857888696363,0.6471836440106516,0.6227872407623378,0.7721805622823417,0.49014241972672157,0.6969793404712671,0.3338423613292033,0.47498631151155346,0.5631611907149685,0.130879610747895,0.03711938545185445,0.9427965454974776,0.1784470171911856,0.40052216294905574,0.32182216067724734,0.9598310590401805,0.5443115934375417,0.7456046145494797,0.9155558345465502,0.3380182035475011,0.744600815384134,0.09513375767045884,0.9380707836824027,0.07524097495965898,0.7145307267933632,0.5263822421018942,0.7880444284664819,0.13922450447719537,0.6379773541107693,0.5748090572978295,0.018807333552060768,0.17122084290390416,0.029559653242543282,0.9477202308935043,0.7416093627285876,0.7661225365354791,0.6320960973116037,0.2984446840681947,0.07243578249834737,0.32942365247315886,0.3103426203777663,0.9772930836134953,0.6446920852779316,0.5327581544215731,0.25775923391009026,0.9774286796806998,0.6425527036625451,0.19365007056762973,False,False,False,True,True,False
8,0.4240073092563361,0.1384160497537913,0.706081111991059,0.6888032900595051,0.05765457290882581,0.7315510679796771,0.30735407199341314,0.663633564192695,0.31031916140816074,0.3594675795057348,0.5629896106132131,0.13683513145484838,0.5605765395885905,0.6787847767705498,0.4781765270259839,0.9468165832931026,0.9849230562245058,0.11948134961380152,0.8175563346619301,0.7633186665793588,0.9701383860927246,0.12779704992009955,0.45124098234967613,0.35183427404820755,0.6555921059257759,0.22466764712810894,0.08173469092455288,0.03561286880430137,0.12045758423480724,0.35741248842992235,0.36010898476294717,0.9568278479346736,0.2847507972902602,0.9420514923364405,0.5970420050400788,0.025224080341579858,0.35526842056553554,0.6688415091094925,0.5216505111921806,0.7856423518261264,0.23140380581653142,0.7954079977335229,0.17777596608500423,0.7892987069487999,0.06838848920968355,0.7460243932175524,0.5338411273661486,0.4621443253346713,0.9191729243756469,0.09533862211604838,0.5957882601198724,0.14526430467669782,0.3785587287374542,0.8594221229135414,0.40537584472219756,0.8406801963410258,0.2650678465249965,0.6779460642207693,0.45315281698106913,0.7692115790161532,0.5920613926156504,0.6915386060425744,0.6584244601120742,0.24367989597934125,0.9246737398024573,0.7691347173167155,0.3801526127618423,0.9737562886127255,0.11842933510755316,0.933893076547918,0.5690037018129988,0.6865047353574836,0.8106951885477376,0.15598199696798076,0.32910298345411704,0.7029618605407126,0.17588153478063684,0.011987059114450305,0.5777929751163611,0.24668062803594248,0.9794524791911265,0.974216063656062,0.021541261091598596,0.10741477856923887,0.9101253196473539,0.6862811289165043,0.6802347882829242,0.0132906012823798,0.9892135170299234,0.4679735009525585,0.4093216435301641,0.6610291785634667,0.003979314158593539,0.33220362973275774,0.5823949191412626,0.5150431821894589,0.21398370239141795,0.7720663725241023,0.9553242652570076,0.5399330160125633,False,False,False,True,True,False
9,0.23820137459959212,0.720354294323998,0.6238536380577162,0.23500347156231072,0.9530679803201281,0.23515203933780582,0.9245970131639835,0.4141618407507648,0.8454827800730641,0.7429492222793072,0.005757038140044135,0.6670593888622066,0.20650328504808246,0.9857186016966736,0.9786367031630439,0.7413248345219541,0.20185108504269067,0.9765662475762018,0.8128776061441431,0.2143548953516936,0.8657194559131154,0.14385577861480392,0.9653609579221394,0.8057425551531848,0.25213248501725083,0.01756192197794537,0.5035689574047357,0.7378584765590224,0.7407600601469205,0.28116965488820966,0.4348458080130255,0.22994098996747359,0.5920067738138701,0.6953822068951729,0.9812138219885431,0.7676228741624381,0.46830966138363905,0.24327328997060105,0.6931281027476022,0.9531314006603089,0.09017035535288176,0.3658418313785251,0.16225651014672238,0.32699826541657206,0.684039938336558,0.02294929185839578,0.3677288915022282,0.8447023913724516,0.9843206166697906,0.8357746539938377,0.9430035774127653,0.6839929375392069,0.024479366552268345,0.25087550682123283,0.7447247466006295,0.9838458329763088,0.24603974688235764,0.021930328169755264,0.44411714519990564,0.3580028021398187,0.8194129982644972,0.8955961460951652,0.44296150359241127,0.27998499789944475,0.25808478727721207,0.9629586280745961,0.9397245910287179,0.01851712435884245,0.6403806761467632,0.18463509227123276,0.8757055630526509,0.6278820957385836,0.24685583248866083,0.824313696418767,0.6515366465879153,0.46921117443177573,0.2700236562568673,0.5779351006166065,0.07818014456605171,0.20868195485330165,0.8304585394956697,0.20176361973406198,0.40579274997288184,0.6617216787170594,0.06388806933482294,0.13124229395117215,0.8273971987447662,0.6271533004245508,0.25333213096339047,0.4117687237098302,0.46381596396120184,0.9340557430583126,0.9350992701190354,0.6984088102016559,0.9206574858425708,0.8037595849822762,0.06812078439038771,0.31841784687435903,0.38303674704633917,0.1144167368125052,False,False,False,False,False,True
